shapeName,shapeISO,shapeID,shapeGroup,shapeType,CNTRY_NAME,ADMIN_NAME,CNTRY_CODE,IPUM2015,MUNI2015,PARENT
San Antonio Ca�ada,None,MEX-ADM2-1590546715-B1450,MEX,ADM2,Mexico,San Antonio Cañada,484,021120,21120,021
San Andr�s Cholula,None,MEX-ADM2-1590546715-B1451,MEX,ADM2,Mexico,San Andrés Cholula,484,021119,21119,021
San Nicol�s Buenos Aires,None,MEX-ADM2-1590546715-B1452,MEX,ADM2,Mexico,San Nicolás Buenos Aires,484,021137,21137,021
Pahuatl�n,None,MEX-ADM2-1590546715-B1453,MEX,ADM2,Mexico,Pahuatlán,484,021109,21109,021
Zacapoaxtla,None,MEX-ADM2-1590546715-B1454,MEX,ADM2,Mexico,Zacapoaxtla,484,021207,21207,021
Epatl�n,None,MEX-ADM2-1590546715-B1455,MEX,ADM2,Mexico,Epatlán,484,021062,21062,021
Tlapanal�,None,MEX-ADM2-1590546715-B1456,MEX,ADM2,Mexico,Tlapanalá,484,021185,21185,021
Ixcaquixtla,None,MEX-ADM2-1590546715-B1457,MEX,ADM2,Mexico,Ixcaquixtla,484,021082,21082,021
Ixtacamaxtitl�n,None,MEX-ADM2-1590546715-B1458,MEX,ADM2,Mexico,Ixtacamaxtitlán,484,021083,21083,021
San Mart�n Texmelucan,None,MEX-ADM2-1590546715-B1459,MEX,ADM2,Mexico,San Martín Texmelucan,484,021132,21132,021
Zongozotla,None,MEX-ADM2-1590546715-B1460,MEX,ADM2,Mexico,Zongozotla,484,021215,21215,021
Calpan,None,MEX-ADM2-1590546715-B1461,MEX,ADM2,Mexico,Calpan,484,021026,21026,021
Yehualtepec,None,MEX-ADM2-1590546715-B1462,MEX,ADM2,Mexico,Yehualtepec,484,021205,21205,021
Xochiapulco,None,MEX-ADM2-1590546715-B1463,MEX,ADM2,Mexico,Xochiapulco,484,021200,21200,021
Tilapa,None,MEX-ADM2-1590546715-B1464,MEX,ADM2,Mexico,Tilapa,484,021176,21176,021
Domingo Arenas,None,MEX-ADM2-1590546715-B1465,MEX,ADM2,Mexico,Domingo Arenas,484,021060,21060,021
Los Reyes de Ju�rez,None,MEX-ADM2-1590546715-B1466,MEX,ADM2,Mexico,Los Reyes de Juárez,484,021118,21118,021
Tepetzintla,None,MEX-ADM2-1590546715-B1467,MEX,ADM2,Mexico,Tepetzintla,484,021167,21167,021
Xochitl�n Todos Santos,None,MEX-ADM2-1590546715-B1468,MEX,ADM2,Mexico,Xochitlán Todos Santos,484,021203,21203,021
Atempan,None,MEX-ADM2-1590546715-B1469,MEX,ADM2,Mexico,Atempan,484,021017,21017,021
Chignautla,None,MEX-ADM2-1590546715-B1470,MEX,ADM2,Mexico,Chignautla,484,021054,21054,021
Tlacotepec de Benito Ju�rez,None,MEX-ADM2-1590546715-B1471,MEX,ADM2,Mexico,Tlacotepec de Benito Juárez,484,021177,21177,021
Tepatlaxco de Hidalgo,None,MEX-ADM2-1590546715-B1472,MEX,ADM2,Mexico,Tepatlaxco de Hidalgo,484,021163,21163,021
Chiautzingo,None,MEX-ADM2-1590546715-B1473,MEX,ADM2,Mexico,Chiautzingo,484,021048,21048,021
San Gabriel Chilac,None,MEX-ADM2-1590546715-B1474,MEX,ADM2,Mexico,San Gabriel Chilac,484,021124,21124,021
Huitziltepec,None,MEX-ADM2-1590546715-B1475,MEX,ADM2,Mexico,Huitziltepec,484,021079,21079,021
Acajete,None,MEX-ADM2-1590546715-B1476,MEX,ADM2,Mexico,Acajete,484,021001,21001,021
General Felipe �ngeles,None,MEX-ADM2-1590546715-B1477,MEX,ADM2,Mexico,General Felipe Ángeles,484,021065,21065,021
San Pablo Anicano,None,MEX-ADM2-1590546715-B1478,MEX,ADM2,Mexico,San Pablo Anicano,484,021139,21139,021
Hermenegildo Galeana,None,MEX-ADM2-1590546715-B1479,MEX,ADM2,Mexico,Hermenegildo Galeana,484,021068,21068,021
Ahuacatl�n,None,MEX-ADM2-1590546715-B1480,MEX,ADM2,Mexico,Ahuacatlán,484,021006,21006,021
San Pedro Cholula,None,MEX-ADM2-1590546715-B1481,MEX,ADM2,Mexico,San Pedro Cholula,484,021140,21140,021
Oriental,None,MEX-ADM2-1590546715-B1482,MEX,ADM2,Mexico,Oriental,484,021108,21108,021
Tepanco de L�pez,None,MEX-ADM2-1590546715-B1483,MEX,ADM2,Mexico,Tepanco de López,484,021161,21161,021
Ahuazotepec,None,MEX-ADM2-1590546715-B1484,MEX,ADM2,Mexico,Ahuazotepec,484,021008,21008,021
Hueyapan,None,MEX-ADM2-1590546715-B1485,MEX,ADM2,Mexico,Hueyapan,484,021075,21075,021
San Salvador el Seco,None,MEX-ADM2-1590546715-B1486,MEX,ADM2,Mexico,San Salvador el Seco,484,021142,21142,021
San Juan Atzompa,None,MEX-ADM2-1590546715-B1487,MEX,ADM2,Mexico,San Juan Atzompa,484,021131,21131,021
Jonotla,None,MEX-ADM2-1590546715-B1488,MEX,ADM2,Mexico,Cuetzalan del Progreso,484,021043,21043,021
Yaon�huac,None,MEX-ADM2-1590546715-B1489,MEX,ADM2,Mexico,Yaonáhuac,484,021204,21204,021
Venustiano Carranza,None,MEX-ADM2-1590546715-B1490,MEX,ADM2,Mexico,Venustiano Carranza,484,021194,21194,021
Atzitzihuac�n,None,MEX-ADM2-1590546715-B1491,MEX,ADM2,Mexico,Atzitzihuacán,484,021022,21022,021
Xicotepec,None,MEX-ADM2-1590546715-B1492,MEX,ADM2,Mexico,Xicotepec,484,021197,21197,021
Coatzingo,None,MEX-ADM2-1590546715-B1493,MEX,ADM2,Mexico,Coatzingo,484,021031,21031,021
Huatlatlauca,None,MEX-ADM2-1590546715-B1494,MEX,ADM2,Mexico,Huatlatlauca,484,021070,21070,021
Tlahuapan,None,MEX-ADM2-1590546715-B1495,MEX,ADM2,Mexico,Tlahuapan,484,021180,21180,021
Guadalupe,None,MEX-ADM2-1590546715-B1496,MEX,ADM2,Mexico,Guadalupe,484,021066,21066,021
Pantepec,None,MEX-ADM2-1590546715-B1497,MEX,ADM2,Mexico,Pantepec,484,021111,21111,021
Xochiltepec,None,MEX-ADM2-1590546715-B1498,MEX,ADM2,Mexico,San Martín Totoltepec,484,021133,21133,021
Jolalpan,None,MEX-ADM2-1590546715-B1499,MEX,ADM2,Mexico,Jolalpan,484,021087,21087,021
Ocotepec,None,MEX-ADM2-1590546715-B1500,MEX,ADM2,Mexico,Ocotepec,484,021105,21105,021
San Gregorio Atzompa,None,MEX-ADM2-1590546715-B1501,MEX,ADM2,Mexico,San Gregorio Atzompa,484,021125,21125,021
Quecholac,None,MEX-ADM2-1590546715-B1502,MEX,ADM2,Mexico,Quecholac,484,021115,21115,021
Huejotzingo,None,MEX-ADM2-1590546715-B1503,MEX,ADM2,Mexico,Huejotzingo,484,021074,21074,021
Chapulco,None,MEX-ADM2-1590546715-B1504,MEX,ADM2,Mexico,Nicolás Bravo,484,021103,21103,021
Tepeaca,None,MEX-ADM2-1590546715-B1505,MEX,ADM2,Mexico,Tepeaca,484,021164,21164,021
Axutla,None,MEX-ADM2-1590546715-B1506,MEX,ADM2,Mexico,Axutla,484,021024,21024,021
Jopala,None,MEX-ADM2-1590546715-B1507,MEX,ADM2,Mexico,Jopala,484,021089,21089,021
Zapotitl�n de M�ndez,None,MEX-ADM2-1590546715-B1508,MEX,ADM2,Mexico,Zapotitlán de Méndez,484,021210,21210,021
Coyomeapan,None,MEX-ADM2-1590546715-B1509,MEX,ADM2,Mexico,Coyomeapan,484,021036,21036,021
Petlalcingo,None,MEX-ADM2-1590546715-B1510,MEX,ADM2,Mexico,Petlalcingo,484,021112,21112,021
Tecali de Herrera,None,MEX-ADM2-1590546715-B1511,MEX,ADM2,Mexico,Tecali de Herrera,484,021153,21153,021
Huehuetl�n el Grande,None,MEX-ADM2-1590546715-B1512,MEX,ADM2,Mexico,Huehuetlán el Grande,484,021150,21150,021
Lafragua,None,MEX-ADM2-1590546715-B1513,MEX,ADM2,Mexico,Lafragua,484,021093,21093,021
Cuyoaco,None,MEX-ADM2-1590546715-B1514,MEX,ADM2,Mexico,Cuyoaco,484,021044,21044,021
Xochitl�n de Vicente Su�rez,None,MEX-ADM2-1590546715-B1515,MEX,ADM2,Mexico,Xochitlán de Vicente Suárez,484,021202,21202,021
Zapotitl�n,None,MEX-ADM2-1590546715-B1516,MEX,ADM2,Mexico,Zapotitlán,484,021209,21209,021
Tlaltenango,None,MEX-ADM2-1590546715-B1517,MEX,ADM2,Mexico,Tlaltenango,484,021181,21181,021
Cuautinch�n,None,MEX-ADM2-1590546715-B1518,MEX,ADM2,Mexico,Cuautinchán,484,021040,21040,021
Cohetzala,None,MEX-ADM2-1590546715-B1519,MEX,ADM2,Mexico,Cohetzala,484,021032,21032,021
Tehuitzingo,None,MEX-ADM2-1590546715-B1520,MEX,ADM2,Mexico,Tehuitzingo,484,021157,21157,021
Mixtla,None,MEX-ADM2-1590546715-B1521,MEX,ADM2,Mexico,Mixtla,484,021097,21097,021
Zacatl�n,None,MEX-ADM2-1590546715-B1522,MEX,ADM2,Mexico,Zacatlán,484,021208,21208,021
Aquixtla,None,MEX-ADM2-1590546715-B1523,MEX,ADM2,Mexico,Aquixtla,484,021016,21016,021
Piaxtla,None,MEX-ADM2-1590546715-B1524,MEX,ADM2,Mexico,Tecomatlán,484,021155,21155,021
Vicente Guerrero,None,MEX-ADM2-1590546715-B1525,MEX,ADM2,Mexico,Vicente Guerrero,484,021195,21195,021
San Jer�nimo Xayacatl�n,None,MEX-ADM2-1590546715-B1526,MEX,ADM2,Mexico,San Jerónimo Xayacatlán,484,021127,21127,021
Atlixco,None,MEX-ADM2-1590546715-B1527,MEX,ADM2,Mexico,Atlixco,484,021019,21019,021
Totoltepec de Guerrero,None,MEX-ADM2-1590546715-B1528,MEX,ADM2,Mexico,Totoltepec de Guerrero,484,021190,21190,021
Acatzingo,None,MEX-ADM2-1590546715-B1529,MEX,ADM2,Mexico,Acatzingo,484,021004,21004,021
Francisco Z. Mena,None,MEX-ADM2-1590546715-B1530,MEX,ADM2,Mexico,Francisco Z. Mena,484,021064,21064,021
Huauchinango,None,MEX-ADM2-1590546715-B1531,MEX,ADM2,Mexico,Huauchinango,484,021071,21071,021
Chichiquila,None,MEX-ADM2-1590546715-B1532,MEX,ADM2,Mexico,Chichiquila,484,021050,21050,021
Xicotl�n,None,MEX-ADM2-1590546715-B1533,MEX,ADM2,Mexico,Xicotlán,484,021198,21198,021
Cuetzalan del Progreso,None,MEX-ADM2-1590546715-B1534,MEX,ADM2,Mexico,Cuetzalan del Progreso,484,021043,21043,021
Tlaola,None,MEX-ADM2-1590546715-B1535,MEX,ADM2,Mexico,Tlaola,484,021183,21183,021
Amozoc,None,MEX-ADM2-1590546715-B1536,MEX,ADM2,Mexico,Amozoc,484,021015,21015,021
Ixcamilpa de Guerrero,None,MEX-ADM2-1590546715-B1537,MEX,ADM2,Mexico,Ixcamilpa de Guerrero,484,021081,21081,021
Tecomatl�n,None,MEX-ADM2-1590546715-B1538,MEX,ADM2,Mexico,Tecomatlán,484,021155,21155,021
Xayacatl�n de Bravo,None,MEX-ADM2-1590546715-B1539,MEX,ADM2,Mexico,Xayacatlán de Bravo,484,021196,21196,021
Xiutetelco,None,MEX-ADM2-1590546715-B1540,MEX,ADM2,Mexico,Xiutetelco,484,021199,21199,021
San Pedro Yeloixtlahuaca,None,MEX-ADM2-1590546715-B1541,MEX,ADM2,Mexico,San Pedro Yeloixtlahuaca,484,021141,21141,021
Olintla,None,MEX-ADM2-1590546715-B1542,MEX,ADM2,Mexico,Olintla,484,021107,21107,021
San Nicol�s de los Ranchos,None,MEX-ADM2-1590546715-B1543,MEX,ADM2,Mexico,San Nicolás de los Ranchos,484,021138,21138,021
Jalpan,None,MEX-ADM2-1590546715-B1544,MEX,ADM2,Mexico,Jalpan,484,021086,21086,021
Guadalupe Victoria,None,MEX-ADM2-1590546715-B1545,MEX,ADM2,Mexico,Guadalupe Victoria,484,021067,21067,021
Atzitzintla,None,MEX-ADM2-1590546715-B1546,MEX,ADM2,Mexico,Atzitzintla,484,021023,21023,021
Tepemaxalco,None,MEX-ADM2-1590546715-B1547,MEX,ADM2,Mexico,Tepemaxalco,484,021165,21165,021
Tetela de Ocampo,None,MEX-ADM2-1590546715-B1548,MEX,ADM2,Mexico,Tetela de Ocampo,484,021172,21172,021
Chignahuapan,None,MEX-ADM2-1590546715-B1549,MEX,ADM2,Mexico,Chignahuapan,484,021053,21053,021
Tepexi de Rodr�guez,None,MEX-ADM2-1590546715-B1550,MEX,ADM2,Mexico,Tepexi de Rodríguez,484,021169,21169,021
Tepexco,None,MEX-ADM2-1590546715-B1551,MEX,ADM2,Mexico,Tepexco,484,021168,21168,021
Ca�ada Morelos,None,MEX-ADM2-1590546715-B1552,MEX,ADM2,Mexico,Cañada Morelos,484,021099,21099,021
Tochimilco,None,MEX-ADM2-1590546715-B1553,MEX,ADM2,Mexico,Tochimilco,484,021188,21188,021
San Jos� Miahuatl�n,None,MEX-ADM2-1590546715-B1554,MEX,ADM2,Mexico,San José Miahuatlán,484,021129,21129,021
Ocoyucan,None,MEX-ADM2-1590546715-B1555,MEX,ADM2,Mexico,Ocoyucan,484,021106,21106,021
Chiautla,None,MEX-ADM2-1590546715-B1556,MEX,ADM2,Mexico,Chiautla,484,021047,21047,021
Libres,None,MEX-ADM2-1590546715-B1557,MEX,ADM2,Mexico,Libres,484,021094,21094,021
Zihuateutla,None,MEX-ADM2-1590546715-B1558,MEX,ADM2,Mexico,Zihuateutla,484,021213,21213,021
Ahuatl�n,None,MEX-ADM2-1590546715-B1559,MEX,ADM2,Mexico,Ahuatlán,484,021007,21007,021
San Diego la Mesa Tochimiltzi*,None,MEX-ADM2-1590546715-B1560,MEX,ADM2,Mexico,San Diego la Mesa Tochimiltzingo,484,021121,21121,021
Chilchotla,None,MEX-ADM2-1590546715-B1561,MEX,ADM2,Mexico,Chilchotla,484,021058,21058,021
Zoquiapan,None,MEX-ADM2-1590546715-B1562,MEX,ADM2,Mexico,Jonotla,484,021088,21088,021
Palmar de Bravo,None,MEX-ADM2-1590546715-B1563,MEX,ADM2,Mexico,Palmar de Bravo,484,021110,21110,021
Santiago Miahuatl�n,None,MEX-ADM2-1590546715-B1564,MEX,ADM2,Mexico,Santiago Miahuatlán,484,021149,21149,021
Iz�car de Matamoros,None,MEX-ADM2-1590546715-B1565,MEX,ADM2,Mexico,Izúcar de Matamoros,484,021085,21085,021
Tlatlauquitepec,None,MEX-ADM2-1590546715-B1566,MEX,ADM2,Mexico,Tlatlauquitepec,484,021186,21186,021
Tuzamapan de Galeana,None,MEX-ADM2-1590546715-B1567,MEX,ADM2,Mexico,Tuzamapan de Galeana,484,021192,21192,021
Naupan,None,MEX-ADM2-1590546715-B1568,MEX,ADM2,Mexico,Naupan,484,021100,21100,021
Acteopan,None,MEX-ADM2-1590546715-B1569,MEX,ADM2,Mexico,Acteopan,484,021005,21005,021
Chalchicomula de Sesma,None,MEX-ADM2-1590546715-B1570,MEX,ADM2,Mexico,Chalchicomula de Sesma,484,021045,21045,021
Chila de la Sal,None,MEX-ADM2-1590546715-B1571,MEX,ADM2,Mexico,Chila de la Sal,484,021056,21056,021
Zacapala,None,MEX-ADM2-1590546715-B1572,MEX,ADM2,Mexico,Zacapala,484,021206,21206,021
Zinacatepec,None,MEX-ADM2-1590546715-B1573,MEX,ADM2,Mexico,Zinacatepec,484,021214,21214,021
Zaragoza,None,MEX-ADM2-1590546715-B1574,MEX,ADM2,Mexico,Zaragoza,484,021211,21211,021
Tlapacoya,None,MEX-ADM2-1590546715-B1575,MEX,ADM2,Mexico,Tlapacoya,484,021184,21184,021
Caltepec,None,MEX-ADM2-1590546715-B1576,MEX,ADM2,Mexico,Caltepec,484,021027,21027,021
Tepeojuma,None,MEX-ADM2-1590546715-B1577,MEX,ADM2,Mexico,Tepeojuma,484,021166,21166,021
Teopantl�n,None,MEX-ADM2-1590546715-B1578,MEX,ADM2,Mexico,Teopantlán,484,021159,21159,021
Tzicatlacoyan,None,MEX-ADM2-1590546715-B1579,MEX,ADM2,Mexico,Tzicatlacoyan,484,021193,21193,021
Puebla,None,MEX-ADM2-1590546715-B1580,MEX,ADM2,Mexico,Puebla,484,021114,21114,021
Juan C. Bonilla,None,MEX-ADM2-1590546715-B1581,MEX,ADM2,Mexico,Juan C. Bonilla,484,021090,21090,021
Coronango,None,MEX-ADM2-1590546715-B1582,MEX,ADM2,Mexico,Coronango,484,021034,21034,021
Aljojuca,None,MEX-ADM2-1590546715-B1583,MEX,ADM2,Mexico,Aljojuca,484,021012,21012,021
San Miguel Ixitl�n,None,MEX-ADM2-1590546715-B1584,MEX,ADM2,Mexico,San Miguel Ixitlán,484,021135,21135,021
Teotlalco,None,MEX-ADM2-1590546715-B1585,MEX,ADM2,Mexico,Teotlalco,484,021160,21160,021
Soltepec,None,MEX-ADM2-1590546715-B1586,MEX,ADM2,Mexico,Soltepec,484,021152,21152,021
Ayotoxco de Guerrero,None,MEX-ADM2-1590546715-B1587,MEX,ADM2,Mexico,Ayotoxco de Guerrero,484,021025,21025,021
San Felipe Teotlalcingo,None,MEX-ADM2-1590546715-B1588,MEX,ADM2,Mexico,San Felipe Teotlalcingo,484,021122,21122,021
Caxhuacan,None,MEX-ADM2-1590546715-B1589,MEX,ADM2,Mexico,Caxhuacan,484,021029,21029,021
Tlachichuca,None,MEX-ADM2-1590546715-B1590,MEX,ADM2,Mexico,Tlachichuca,484,021179,21179,021
San Salvador Huixcolotla,None,MEX-ADM2-1590546715-B1591,MEX,ADM2,Mexico,San Salvador Huixcolotla,484,021144,21144,021
Tlacuilotepec,None,MEX-ADM2-1590546715-B1592,MEX,ADM2,Mexico,Tlacuilotepec,484,021178,21178,021
San Salvador el Verde,None,MEX-ADM2-1590546715-B1593,MEX,ADM2,Mexico,San Salvador el Verde,484,021143,21143,021
Hueytamalco,None,MEX-ADM2-1590546715-B1594,MEX,ADM2,Mexico,Hueytamalco,484,021076,21076,021
San Jos� Chiapa,None,MEX-ADM2-1590546715-B1595,MEX,ADM2,Mexico,San José Chiapa,484,021128,21128,021
Atzala,None,MEX-ADM2-1590546715-B1596,MEX,ADM2,Mexico,Atzala,484,021021,21021,021
Camocuautla,None,MEX-ADM2-1590546715-B1597,MEX,ADM2,Mexico,Camocuautla,484,021028,21028,021
Juan N. M�ndez,None,MEX-ADM2-1590546715-B1598,MEX,ADM2,Mexico,Juan N. Méndez,484,021092,21092,021
Santo Tom�s Hueyotlipan,None,MEX-ADM2-1590546715-B1599,MEX,ADM2,Mexico,Santo Tomás Hueyotlipan,484,021151,21151,021
Zautla,None,MEX-ADM2-1590546715-B1600,MEX,ADM2,Mexico,Zautla,484,021212,21212,021
La Magdalena Tlatlauquitepec,None,MEX-ADM2-1590546715-B1601,MEX,ADM2,Mexico,Huehuetlán el Grande,484,021150,21150,021
Acateno,None,MEX-ADM2-1590546715-B1602,MEX,ADM2,Mexico,Acateno,484,021002,21002,021
Ajalpan,None,MEX-ADM2-1590546715-B1603,MEX,ADM2,Mexico,Ajalpan,484,021010,21010,021
Atexcal,None,MEX-ADM2-1590546715-B1604,MEX,ADM2,Mexico,Atexcal,484,021018,21018,021
Santa In�s Ahuatempan,None,MEX-ADM2-1590546715-B1605,MEX,ADM2,Mexico,Santa Inés Ahuatempan,484,021147,21147,021
Zoquitl�n,None,MEX-ADM2-1590546715-B1606,MEX,ADM2,Mexico,Zoquitlán,484,021217,21217,021
Tepeyahualco,None,MEX-ADM2-1590546715-B1607,MEX,ADM2,Mexico,Tepeyahualco,484,021170,21170,021
Tepeyahualco de Cuauht�moc,None,MEX-ADM2-1590546715-B1608,MEX,ADM2,Mexico,Tepeyahualco de Cuauhtémoc,484,021171,21171,021
San Miguel Xoxtla,None,MEX-ADM2-1590546715-B1609,MEX,ADM2,Mexico,San Miguel Xoxtla,484,021136,21136,021
Molcaxac,None,MEX-ADM2-1590546715-B1610,MEX,ADM2,Mexico,Molcaxac,484,021098,21098,021
Juan Galindo,None,MEX-ADM2-1590546715-B1611,MEX,ADM2,Mexico,Juan Galindo,484,021091,21091,021
Huaquechula,None,MEX-ADM2-1590546715-B1612,MEX,ADM2,Mexico,Huaquechula,484,021069,21069,021
Tenampulco,None,MEX-ADM2-1590546715-B1613,MEX,ADM2,Mexico,Tenampulco,484,021158,21158,021
Teziutl�n,None,MEX-ADM2-1590546715-B1614,MEX,ADM2,Mexico,Teziutlán,484,021174,21174,021
Cuapiaxtla de Madero,None,MEX-ADM2-1590546715-B1615,MEX,ADM2,Mexico,Cuapiaxtla de Madero,484,021038,21038,021
Huitzilan de Serd�n,None,MEX-ADM2-1590546715-B1616,MEX,ADM2,Mexico,Huitzilan de Serdán,484,021078,21078,021
Huehuetl�n el Chico,None,MEX-ADM2-1590546715-B1617,MEX,ADM2,Mexico,Huehuetlán el Chico,484,021073,21073,021
Ixtepec,None,MEX-ADM2-1590546715-B1618,MEX,ADM2,Mexico,Ixtepec,484,021084,21084,021
Chila,None,MEX-ADM2-1590546715-B1619,MEX,ADM2,Mexico,Chila,484,021055,21055,021
Mazapiltepec de Ju�rez,None,MEX-ADM2-1590546715-B1620,MEX,ADM2,Mexico,Mazapiltepec de Juárez,484,021096,21096,021
Esperanza,None,MEX-ADM2-1590546715-B1621,MEX,ADM2,Mexico,Esperanza,484,021063,21063,021
San Juan Atenco,None,MEX-ADM2-1590546715-B1622,MEX,ADM2,Mexico,San Juan Atenco,484,021130,21130,021
Chiconcuautla,None,MEX-ADM2-1590546715-B1623,MEX,ADM2,Mexico,Chiconcuautla,484,021049,21049,021
Huehuetla,None,MEX-ADM2-1590546715-B1624,MEX,ADM2,Mexico,Huehuetla,484,021072,21072,021
Santa Catarina Tlaltempan,None,MEX-ADM2-1590546715-B1625,MEX,ADM2,Mexico,Santa Catarina Tlaltempan,484,021146,21146,021
Chigmecatitl�n,None,MEX-ADM2-1590546715-B1626,MEX,ADM2,Mexico,Chigmecatitlán,484,021052,21052,021
Tlaxco,None,MEX-ADM2-1590546715-B1627,MEX,ADM2,Mexico,Tlaxco,484,021187,21187,021
Honey,None,MEX-ADM2-1590546715-B1628,MEX,ADM2,Mexico,Honey,484,021057,21057,021
Tianguismanalco,None,MEX-ADM2-1590546715-B1629,MEX,ADM2,Mexico,Tianguismanalco,484,021175,21175,021
Nopalucan,None,MEX-ADM2-1590546715-B1630,MEX,ADM2,Mexico,Nopalucan,484,021104,21104,021
Nicol�s Bravo,None,MEX-ADM2-1590546715-B1631,MEX,ADM2,Mexico,Nicolás Bravo,484,021103,21103,021
San Felipe Tepatl�n,None,MEX-ADM2-1590546715-B1632,MEX,ADM2,Mexico,San Felipe Tepatlán,484,021123,21123,021
San Mat�as Tlalancaleca,None,MEX-ADM2-1590546715-B1633,MEX,ADM2,Mexico,San Matías Tlalancaleca,484,021134,21134,021
Cuautempan,None,MEX-ADM2-1590546715-B1634,MEX,ADM2,Mexico,Cuautempan,484,021039,21039,021
Amixtl�n,None,MEX-ADM2-1590546715-B1635,MEX,ADM2,Mexico,Amixtlán,484,021014,21014,021
Hueytlalpan,None,MEX-ADM2-1590546715-B1636,MEX,ADM2,Mexico,Hueytlalpan,484,021077,21077,021
Tepango de Rodr�guez,None,MEX-ADM2-1590546715-B1637,MEX,ADM2,Mexico,Tepango de Rodríguez,484,021162,21162,021
Chinantla,None,MEX-ADM2-1590546715-B1638,MEX,ADM2,Mexico,Chinantla,484,021059,21059,021
Cuautlancingo,None,MEX-ADM2-1590546715-B1639,MEX,ADM2,Mexico,Cuautlancingo,484,021041,21041,021
Chietla,None,MEX-ADM2-1590546715-B1640,MEX,ADM2,Mexico,Chietla,484,021051,21051,021
San Mart�n Totoltepec,None,MEX-ADM2-1590546715-B1641,MEX,ADM2,Mexico,San Martín Totoltepec,484,021133,21133,021
Nauzontla,None,MEX-ADM2-1590546715-B1642,MEX,ADM2,Mexico,Nauzontla,484,021101,21101,021
Atlequizayan,None,MEX-ADM2-1590546715-B1643,MEX,ADM2,Mexico,Atlequizayan,484,021080,21080,021
Ahuehuetitla,None,MEX-ADM2-1590546715-B1644,MEX,ADM2,Mexico,Ahuehuetitla,484,021009,21009,021
Coyotepec,None,MEX-ADM2-1590546715-B1645,MEX,ADM2,Mexico,Coyotepec,484,021037,21037,021
Atoyatempan,None,MEX-ADM2-1590546715-B1646,MEX,ADM2,Mexico,Atoyatempan,484,021020,21020,021
Tlanepantla,None,MEX-ADM2-1590546715-B1647,MEX,ADM2,Mexico,Tlanepantla,484,021182,21182,021
Coatepec,None,MEX-ADM2-1590546715-B1648,MEX,ADM2,Mexico,Coatepec,484,021030,21030,021
Cuayuca de Andrade,None,MEX-ADM2-1590546715-B1649,MEX,ADM2,Mexico,Cuayuca de Andrade,484,021042,21042,021
Acatl�n,None,MEX-ADM2-1590546715-B1650,MEX,ADM2,Mexico,San Pablo Anicano,484,021139,21139,021
Tehuac�n,None,MEX-ADM2-1590546715-B1651,MEX,ADM2,Mexico,Tehuacán,484,021156,21156,021
Cohuecan,None,MEX-ADM2-1590546715-B1652,MEX,ADM2,Mexico,Cohuecan,484,021033,21033,021
Albino Zertuche,None,MEX-ADM2-1590546715-B1653,MEX,ADM2,Mexico,Albino Zertuche,484,021011,21011,021
Altepexi,None,MEX-ADM2-1590546715-B1654,MEX,ADM2,Mexico,Altepexi,484,021013,21013,021
Eloxochitl�n,None,MEX-ADM2-1590546715-B1655,MEX,ADM2,Mexico,Eloxochitlán,484,021061,21061,021
Santa Isabel Cholula,None,MEX-ADM2-1590546715-B1656,MEX,ADM2,Mexico,Santa Isabel Cholula,484,021148,21148,021
Quimixtl�n,None,MEX-ADM2-1590546715-B1657,MEX,ADM2,Mexico,Quimixtlán,484,021116,21116,021
San Sebasti�n Tlacotepec,None,MEX-ADM2-1590546715-B1658,MEX,ADM2,Mexico,San Sebastián Tlacotepec,484,021145,21145,021
Cadereyta de Montes,None,MEX-ADM2-1590546715-B1659,MEX,ADM2,Mexico,Cadereyta de Montes,484,022004,22004,022
San Joaqu�n,None,MEX-ADM2-1590546715-B1660,MEX,ADM2,Mexico,San Joaquín,484,022015,22015,022
Amealco de Bonfil,None,MEX-ADM2-1590546715-B1661,MEX,ADM2,Mexico,Amealco de Bonfil,484,022001,22001,022
San Juan del R�o,None,MEX-ADM2-1590546715-B1662,MEX,ADM2,Mexico,San Juan del Río,484,022016,22016,022
Jalpan de Serra,None,MEX-ADM2-1590546715-B1663,MEX,ADM2,Mexico,Jalpan de Serra,484,022009,22009,022
Landa de Matamoros,None,MEX-ADM2-1590546715-B1664,MEX,ADM2,Mexico,Landa de Matamoros,484,022010,22010,022
Pe�amiller,None,MEX-ADM2-1590546715-B1665,MEX,ADM2,Mexico,Peñamiller,484,022013,22013,022
Corregidora,None,MEX-ADM2-1590546715-B1666,MEX,ADM2,Mexico,Corregidora,484,022006,22006,022
Pinal de Amoles,None,MEX-ADM2-1590546715-B1667,MEX,ADM2,Mexico,Pinal de Amoles,484,022002,22002,022
Huimilpan,None,MEX-ADM2-1590546715-B1668,MEX,ADM2,Mexico,Huimilpan,484,022008,22008,022
Tequisquiapan,None,MEX-ADM2-1590546715-B1669,MEX,ADM2,Mexico,Tequisquiapan,484,022017,22017,022
Col�n,None,MEX-ADM2-1590546715-B1670,MEX,ADM2,Mexico,Colón,484,022005,22005,022
El Marqu�s,None,MEX-ADM2-1590546715-B1671,MEX,ADM2,Mexico,El Marqués,484,022011,22011,022
Ezequiel Montes,None,MEX-ADM2-1590546715-B1672,MEX,ADM2,Mexico,Ezequiel Montes,484,022007,22007,022
